order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_net_amount,line_vat_amount,promotion_id
OI0042608,ORD008956,P0013,1,3.8,0.0,3.8,0.0,
OI0042609,ORD008956,P0051,1,2.1,0.0,2.1,0.42,
OI0042610,ORD008956,P0018,1,1.2,0.0,1.2,0.0,
OI0042611,ORD008956,P0043,3,1.2,0.0,3.6,0.0,
OI0042612,ORD008956,P0035,1,0.95,0.0,0.95,0.0,
OI0042613,ORD008956,P0024,2,6.2,0.0,12.4,0.0,
OI0042614,ORD008956,P0047,1,1.85,0.15,1.7,0.34,PROMO006
OI0042615,ORD008957,P0044,1,1.1,0.0,1.1,0.0,
OI0042616,ORD008958,P0019,3,3.2,0.0,9.6,0.0,
OI0042617,ORD008958,P0011,1,1.85,0.0,1.85,0.0,
OI0042618,ORD008958,P0054,2,1.7,0.0,3.4,0.68,
OI0042619,ORD008959,P0048,1,4.8,0.0,4.8,0.96,
OI0042620,ORD008959,P0016,3,2.0,0.0,6.0,0.0,
OI0042621,ORD008959,P0008,2,2.1,0.0,4.2,0.0,
OI0042622,ORD008960,P0053,1,1.2,0.0,1.2,0.24,
OI0042623,ORD008960,P0021,3,1.9,0.0,5.7,0.0,
OI0042624,ORD008960,P0065,4,2.0,0.0,8.0,1.6,
OI0042625,ORD008960,P0039,1,5.5,0.0,5.5,0.0,
OI0042626,ORD008961,P0031,1,2.6,0.0,2.6,0.0,
OI0042627,ORD008961,P0052,2,0.9,0.0,1.8,0.36,
OI0042628,ORD008961,P0014,2,2.2,0.0,4.4,0.0,
OI0042629,ORD008961,P0028,3,2.3,0.0,6.9,0.0,
OI0042630,ORD008961,P0036,1,2.2,0.0,2.2,0.0,
OI0042631,ORD008961,P0054,1,1.7,0.0,1.7,0.34,
OI0042632,ORD008961,P0039,1,5.5,0.0,5.5,0.0,
OI0042633,ORD008961,P0062,3,3.2,0.0,9.6,1.92,
OI0042634,ORD008962,P0009,2,3.0,0.0,6.0,0.0,
OI0042635,ORD008962,P0065,1,2.0,0.0,2.0,0.4,
OI0042636,ORD008962,P0016,2,2.0,0.0,4.0,0.0,
OI0042637,ORD008962,P0010,2,1.1,0.0,2.2,0.0,
OI0042638,ORD008962,P0063,3,1.8,0.0,5.4,1.08,
OI0042639,ORD008962,P0047,1,1.85,0.0,1.85,0.37,
OI0042640,ORD008962,P0045,3,3.0,0.0,9.0,1.8,
OI0042641,ORD008962,P0034,1,1.8,0.0,1.8,0.0,
OI0042642,ORD008963,P0017,3,1.3,0.0,3.9,0.0,
OI0042643,ORD008964,P0012,1,3.2,0.0,3.2,0.0,
OI0042644,ORD008965,P0047,2,1.85,0.0,3.7,0.74,
OI0042645,ORD008965,P0031,1,2.6,0.0,2.6,0.0,
OI0042646,ORD008966,P0031,1,2.6,0.0,2.6,0.0,
OI0042647,ORD008966,P0030,5,1.7,0.0,8.5,0.0,
OI0042648,ORD008966,P0034,1,1.8,0.0,1.8,0.0,
OI0042649,ORD008967,P0013,3,3.8,0.0,11.4,0.0,
OI0042650,ORD008967,P0063,6,1.8,0.0,10.8,2.16,
OI0042651,ORD008967,P0004,2,1.1,0.0,2.2,0.0,
OI0042652,ORD008967,P0015,5,2.4,0.0,12.0,0.0,
OI0042653,ORD008967,P0056,6,1.8,0.0,10.8,2.16,
OI0042654,ORD008967,P0028,2,2.3,0.0,4.6,0.0,
OI0042655,ORD008967,P0046,2,1.9,0.0,3.8,0.76,
OI0042656,ORD008967,P0062,1,3.2,0.0,3.2,0.64,
OI0042657,ORD008967,P0066,1,2.6,0.0,2.6,0.52,
OI0042658,ORD008968,P0015,1,2.4,0.0,2.4,0.0,
OI0042659,ORD008968,P0050,4,1.5,0.0,6.0,1.2,
OI0042660,ORD008968,P0047,1,1.85,0.0,1.85,0.37,
OI0042661,ORD008968,P0045,3,3.0,0.0,9.0,1.8,
OI0042662,ORD008968,P0022,1,2.75,0.0,2.75,0.0,
OI0042663,ORD008968,P0017,2,1.3,0.0,2.6,0.0,
OI0042664,ORD008969,P0063,2,1.8,0.0,3.6,0.72,
OI0042665,ORD008969,P0064,2,1.5,0.0,3.0,0.6,
OI0042666,ORD008969,P0055,2,3.2,0.0,6.4,1.28,
OI0042667,ORD008969,P0037,2,0.75,0.0,1.5,0.0,
OI0042668,ORD008969,P0035,2,0.95,0.0,1.9,0.0,
OI0042669,ORD008969,P0010,2,1.1,0.0,2.2,0.0,
OI0042670,ORD008969,P0015,1,2.4,0.0,2.4,0.0,
OI0042671,ORD008969,P0051,2,2.1,0.0,4.2,0.84,
OI0042672,ORD008969,P0058,1,5.2,0.0,5.2,1.04,
OI0042673,ORD008970,P0029,2,6.0,0.0,12.0,0.0,
OI0042674,ORD008970,P0066,3,2.6,0.0,7.8,1.56,
OI0042675,ORD008970,P0041,1,2.4,0.0,2.4,0.0,
OI0042676,ORD008970,P0005,3,2.0,0.0,6.0,0.0,
OI0042677,ORD008970,P0018,4,1.2,0.0,4.8,0.0,
OI0042678,ORD008970,P0063,1,1.8,0.0,1.8,0.36,
OI0042679,ORD008971,P0034,2,1.8,0.0,3.6,0.0,
OI0042680,ORD008971,P0048,1,4.8,0.0,4.8,0.96,
OI0042681,ORD008971,P0009,1,3.0,0.0,3.0,0.0,
OI0042682,ORD008972,P0020,3,2.6,0.0,7.8,0.0,
OI0042683,ORD008973,P0063,2,1.8,0.0,3.6,0.72,
OI0042684,ORD008973,P0065,1,2.0,0.0,2.0,0.4,
OI0042685,ORD008974,P0012,1,3.2,0.0,3.2,0.0,
OI0042686,ORD008974,P0026,1,7.2,0.72,6.48,0.0,PROMO004
OI0042687,ORD008974,P0063,2,1.8,0.0,3.6,0.72,
OI0042688,ORD008975,P0058,3,5.2,0.0,15.6,3.12,
OI0042689,ORD008975,P0054,1,1.7,0.0,1.7,0.34,
OI0042690,ORD008975,P0042,1,2.0,0.0,2.0,0.0,
OI0042691,ORD008975,P0007,1,0.95,0.0,0.95,0.0,
OI0042692,ORD008975,P0014,3,2.2,0.0,6.6,0.0,
OI0042693,ORD008975,P0025,1,4.8,0.0,4.8,0.0,
OI0042694,ORD008975,P0004,3,1.1,0.0,3.3,0.0,
OI0042695,ORD008975,P0016,4,2.0,0.0,8.0,0.0,
OI0042696,ORD008976,P0051,6,2.1,0.0,12.6,2.52,
OI0042697,ORD008976,P0062,3,3.2,0.0,9.6,1.92,
OI0042698,ORD008976,P0052,1,0.9,0.0,0.9,0.18,
OI0042699,ORD008976,P0037,2,0.75,0.0,1.5,0.0,
OI0042700,ORD008977,P0038,1,0.85,0.0,0.85,0.0,
OI0042701,ORD008978,P0013,1,3.8,0.0,3.8,0.0,
OI0042702,ORD008978,P0052,1,0.9,0.0,0.9,0.18,
OI0042703,ORD008978,P0058,4,5.2,0.0,20.8,4.16,
OI0042704,ORD008978,P0007,1,0.95,0.0,0.95,0.0,
OI0042705,ORD008979,P0039,4,5.5,0.0,22.0,0.0,
OI0042706,ORD008979,P0026,2,7.2,0.0,14.4,0.0,
OI0042707,ORD008979,P0023,1,1.6,0.0,1.6,0.0,
OI0042708,ORD008979,P0056,3,1.8,0.0,5.4,1.08,
OI0042709,ORD008979,P0010,2,1.1,0.0,2.2,0.0,
OI0042710,ORD008980,P0045,4,3.0,0.0,12.0,2.4,
OI0042711,ORD008980,P0039,1,5.5,0.0,5.5,0.0,
OI0042712,ORD008980,P0006,2,1.5,0.0,3.0,0.0,
OI0042713,ORD008980,P0055,1,3.2,0.0,3.2,0.64,
OI0042714,ORD008980,P0064,1,1.5,0.0,1.5,0.3,
OI0042715,ORD008981,P0019,5,3.2,0.0,16.0,0.0,
OI0042716,ORD008982,P0011,4,1.85,0.0,7.4,0.0,
OI0042717,ORD008982,P0042,1,2.0,0.0,2.0,0.0,
OI0042718,ORD008982,P0052,1,0.9,0.0,0.9,0.18,
OI0042719,ORD008982,P0047,1,1.85,0.0,1.85,0.37,
OI0042720,ORD008983,P0031,1,2.6,0.0,2.6,0.0,
OI0042721,ORD008983,P0044,1,1.1,0.0,1.1,0.0,
OI0042722,ORD008983,P0052,2,0.9,0.0,1.8,0.36,
OI0042723,ORD008983,P0041,3,2.4,0.0,7.2,0.0,
OI0042724,ORD008984,P0066,1,2.6,0.0,2.6,0.52,
OI0042725,ORD008984,P0004,2,1.1,0.0,2.2,0.0,
OI0042726,ORD008984,P0057,1,6.5,0.0,6.5,1.3,
OI0042727,ORD008984,P0013,1,3.8,0.0,3.8,0.0,
OI0042728,ORD008984,P0011,1,1.85,0.0,1.85,0.0,
OI0042729,ORD008984,P0006,2,1.5,0.0,3.0,0.0,
OI0042730,ORD008984,P0046,1,1.9,0.0,1.9,0.38,
OI0042731,ORD008984,P0020,1,2.6,0.0,2.6,0.0,
OI0042732,ORD008985,P0012,1,3.2,0.0,3.2,0.0,
OI0042733,ORD008985,P0051,1,2.1,0.0,2.1,0.42,
OI0042734,ORD008985,P0037,4,0.75,0.0,3.0,0.0,
OI0042735,ORD008985,P0015,5,2.4,0.0,12.0,0.0,
OI0042736,ORD008985,P0034,1,1.8,0.0,1.8,0.0,
OI0042737,ORD008985,P0054,2,1.7,0.0,3.4,0.68,
OI0042738,ORD008985,P0007,1,0.95,0.0,0.95,0.0,
OI0042739,ORD008986,P0015,1,2.4,0.0,2.4,0.0,
OI0042740,ORD008986,P0053,4,1.2,0.0,4.8,0.96,
OI0042741,ORD008986,P0009,2,3.0,0.0,6.0,0.0,
OI0042742,ORD008986,P0042,2,2.0,0.0,4.0,0.0,
OI0042743,ORD008986,P0061,2,2.6,0.0,5.2,1.04,
OI0042744,ORD008986,P0051,4,2.1,0.0,8.4,1.68,
OI0042745,ORD008986,P0039,1,5.5,0.0,5.5,0.0,
OI0042746,ORD008987,P0021,1,1.9,0.0,1.9,0.0,
OI0042747,ORD008987,P0035,3,0.95,0.0,2.85,0.0,
OI0042748,ORD008987,P0010,1,1.1,0.0,1.1,0.0,
OI0042749,ORD008987,P0057,1,6.5,0.0,6.5,1.3,
OI0042750,ORD008987,P0029,1,6.0,0.0,6.0,0.0,
OI0042751,ORD008987,P0064,6,1.5,0.0,9.0,1.8,
OI0042752,ORD008987,P0065,1,2.0,0.0,2.0,0.4,
OI0042753,ORD008988,P0006,1,1.5,0.22,1.27,0.0,PROMO002
OI0042754,ORD008988,P0009,5,3.0,2.25,12.75,0.0,PROMO002
OI0042755,ORD008988,P0013,1,3.8,0.0,3.8,0.0,
OI0042756,ORD008988,P0058,1,5.2,0.0,5.2,1.04,
OI0042757,ORD008988,P0023,1,1.6,0.0,1.6,0.0,
OI0042758,ORD008988,P0004,2,1.1,0.33,1.87,0.0,PROMO002
OI0042759,ORD008989,P0057,2,6.5,0.0,13.0,2.6,
OI0042760,ORD008989,P0021,5,1.9,0.0,9.5,0.0,
OI0042761,ORD008989,P0029,3,6.0,0.0,18.0,0.0,
OI0042762,ORD008989,P0050,4,1.5,0.0,6.0,1.2,
OI0042763,ORD008989,P0028,3,2.3,0.0,6.9,0.0,
OI0042764,ORD008989,P0035,1,0.95,0.0,0.95,0.0,
OI0042765,ORD008989,P0025,1,4.8,0.0,4.8,0.0,
OI0042766,ORD008989,P0015,1,2.4,0.0,2.4,0.0,
OI0042767,ORD008989,P0041,1,2.4,0.0,2.4,0.0,
OI0042768,ORD008989,P0052,1,0.9,0.0,0.9,0.18,
OI0042769,ORD008989,P0056,2,1.8,0.0,3.6,0.72,
OI0042770,ORD008990,P0031,3,2.6,0.0,7.8,0.0,
OI0042771,ORD008990,P0041,2,2.4,0.0,4.8,0.0,
OI0042772,ORD008990,P0062,3,3.2,0.0,9.6,1.92,
OI0042773,ORD008990,P0029,1,6.0,0.0,6.0,0.0,
OI0042774,ORD008990,P0017,4,1.3,0.0,5.2,0.0,
OI0042775,ORD008991,P0032,1,3.5,0.0,3.5,0.0,
OI0042776,ORD008991,P0065,2,2.0,0.0,4.0,0.8,
OI0042777,ORD008991,P0047,1,1.85,0.0,1.85,0.37,
OI0042778,ORD008992,P0013,2,3.8,0.0,7.6,0.0,
OI0042779,ORD008992,P0011,1,1.85,0.0,1.85,0.0,
OI0042780,ORD008992,P0007,2,0.95,0.0,1.9,0.0,
OI0042781,ORD008992,P0004,1,1.1,0.0,1.1,0.0,
OI0042782,ORD008992,P0032,1,3.5,0.0,3.5,0.0,
OI0042783,ORD008992,P0008,5,2.1,0.0,10.5,0.0,
OI0042784,ORD008992,P0005,1,2.0,0.0,2.0,0.0,
OI0042785,ORD008993,P0039,2,5.5,0.0,11.0,0.0,
OI0042786,ORD008993,P0026,1,7.2,0.0,7.2,0.0,
OI0042787,ORD008993,P0006,1,1.5,0.0,1.5,0.0,
OI0042788,ORD008993,P0046,2,1.9,0.0,3.8,0.76,
OI0042789,ORD008993,P0016,3,2.0,0.0,6.0,0.0,
OI0042790,ORD008993,P0022,2,2.75,0.0,5.5,0.0,
OI0042791,ORD008994,P0056,2,1.8,0.0,3.6,0.72,
OI0042792,ORD008994,P0013,3,3.8,0.0,11.4,0.0,
OI0042793,ORD008994,P0020,1,2.6,0.0,2.6,0.0,
OI0042794,ORD008994,P0016,5,2.0,0.0,10.0,0.0,
OI0042795,ORD008994,P0022,1,2.75,0.0,2.75,0.0,
OI0042796,ORD008994,P0040,2,3.0,0.0,6.0,0.0,
OI0042797,ORD008994,P0017,3,1.3,0.0,3.9,0.0,
OI0042798,ORD008995,P0031,3,2.6,0.0,7.8,0.0,
OI0042799,ORD008996,P0054,5,1.7,0.0,8.5,1.7,
OI0042800,ORD008996,P0018,1,1.2,0.0,1.2,0.0,
OI0042801,ORD008996,P0010,1,1.1,0.0,1.1,0.0,
OI0042802,ORD008996,P0008,2,2.1,0.0,4.2,0.0,
OI0042803,ORD008997,P0039,1,5.5,0.0,5.5,0.0,
OI0042804,ORD008997,P0042,2,2.0,0.0,4.0,0.0,
OI0042805,ORD008997,P0043,2,1.2,0.0,2.4,0.0,
OI0042806,ORD008997,P0032,4,3.5,0.0,14.0,0.0,
OI0042807,ORD008997,P0064,4,1.5,0.0,6.0,1.2,
OI0042808,ORD008998,P0051,4,2.1,0.0,8.4,1.68,
OI0042809,ORD008998,P0039,3,5.5,0.0,16.5,0.0,
OI0042810,ORD008998,P0063,2,1.8,0.0,3.6,0.72,
OI0042811,ORD008998,P0040,1,3.0,0.0,3.0,0.0,
OI0042812,ORD008998,P0009,1,3.0,0.0,3.0,0.0,
OI0042813,ORD008999,P0032,1,3.5,0.0,3.5,0.0,
OI0042814,ORD008999,P0040,2,3.0,0.0,6.0,0.0,
OI0042815,ORD008999,P0044,1,1.1,0.0,1.1,0.0,
OI0042816,ORD008999,P0012,2,3.2,0.0,6.4,0.0,
OI0042817,ORD008999,P0024,2,6.2,0.0,12.4,0.0,
OI0042818,ORD008999,P0051,3,2.1,0.0,6.3,1.26,
OI0042819,ORD009000,P0050,4,1.5,0.0,6.0,1.2,
OI0042820,ORD009000,P0052,1,0.9,0.0,0.9,0.18,
OI0042821,ORD009000,P0032,1,3.5,0.0,3.5,0.0,
OI0042822,ORD009001,P0061,1,2.6,0.0,2.6,0.52,
OI0042823,ORD009001,P0050,1,1.5,0.0,1.5,0.3,
OI0042824,ORD009001,P0031,1,2.6,0.0,2.6,0.0,
OI0042825,ORD009001,P0030,3,1.7,0.0,5.1,0.0,
OI0042826,ORD009001,P0009,1,3.0,0.0,3.0,0.0,
OI0042827,ORD009002,P0056,1,1.8,0.0,1.8,0.36,
OI0042828,ORD009002,P0026,2,7.2,0.0,14.4,0.0,
OI0042829,ORD009002,P0038,6,0.85,0.0,5.1,0.0,
OI0042830,ORD009003,P0034,1,1.8,0.0,1.8,0.0,
OI0042831,ORD009003,P0046,1,1.9,0.0,1.9,0.38,
OI0042832,ORD009003,P0028,5,2.3,0.0,11.5,0.0,
OI0042833,ORD009003,P0030,2,1.7,0.0,3.4,0.0,
OI0042834,ORD009003,P0023,2,1.6,0.0,3.2,0.0,
OI0042835,ORD009004,P0007,1,0.95,0.0,0.95,0.0,
OI0042836,ORD009004,P0060,1,2.2,0.0,2.2,0.44,
OI0042837,ORD009004,P0064,1,1.5,0.0,1.5,0.3,
OI0042838,ORD009005,P0007,2,0.95,0.0,1.9,0.0,
OI0042839,ORD009005,P0050,1,1.5,0.0,1.5,0.3,
OI0042840,ORD009005,P0032,1,3.5,0.0,3.5,0.0,
OI0042841,ORD009005,P0004,2,1.1,0.0,2.2,0.0,
OI0042842,ORD009005,P0006,3,1.5,0.0,4.5,0.0,
OI0042843,ORD009005,P0047,4,1.85,0.0,7.4,1.48,
OI0042844,ORD009005,P0038,1,0.85,0.0,0.85,0.0,
OI0042845,ORD009006,P0043,2,1.2,0.0,2.4,0.0,
OI0042846,ORD009006,P0042,1,2.0,0.0,2.0,0.0,
OI0042847,ORD009006,P0021,2,1.9,0.0,3.8,0.0,
OI0042848,ORD009006,P0009,1,3.0,0.0,3.0,0.0,
OI0042849,ORD009006,P0032,1,3.5,0.0,3.5,0.0,
OI0042850,ORD009006,P0057,1,6.5,0.0,6.5,1.3,
OI0042851,ORD009007,P0050,1,1.5,0.0,1.5,0.3,
OI0042852,ORD009008,P0052,2,0.9,0.0,1.8,0.36,
OI0042853,ORD009008,P0047,1,1.85,0.0,1.85,0.37,
OI0042854,ORD009008,P0065,1,2.0,0.0,2.0,0.4,
OI0042855,ORD009008,P0045,3,3.0,0.0,9.0,1.8,
OI0042856,ORD009008,P0034,2,1.8,0.0,3.6,0.0,
OI0042857,ORD009009,P0054,1,1.7,0.0,1.7,0.34,
OI0042858,ORD009009,P0042,2,2.0,0.0,4.0,0.0,
OI0042859,ORD009009,P0025,5,4.8,2.4,21.6,0.0,PROMO004
OI0042860,ORD009009,P0018,2,1.2,0.0,2.4,0.0,
OI0042861,ORD009009,P0064,1,1.5,0.0,1.5,0.3,
OI0042862,ORD009010,P0041,2,2.4,0.48,4.32,0.0,PROMO001
OI0042863,ORD009010,P0030,2,1.7,0.0,3.4,0.0,
OI0042864,ORD009011,P0011,6,1.85,0.0,11.1,0.0,
OI0042865,ORD009011,P0008,6,2.1,0.0,12.6,0.0,
OI0042866,ORD009011,P0019,1,3.2,0.0,3.2,0.0,
OI0042867,ORD009011,P0031,1,2.6,0.0,2.6,0.0,
OI0042868,ORD009011,P0012,3,3.2,0.0,9.6,0.0,
OI0042869,ORD009011,P0040,1,3.0,0.0,3.0,0.0,
OI0042870,ORD009011,P0022,1,2.75,0.0,2.75,0.0,
OI0042871,ORD009012,P0042,3,2.0,0.0,6.0,0.0,
OI0042872,ORD009012,P0066,1,2.6,0.0,2.6,0.52,
OI0042873,ORD009013,P0024,1,6.2,0.0,6.2,0.0,
OI0042874,ORD009013,P0022,2,2.75,0.0,5.5,0.0,
OI0042875,ORD009013,P0012,1,3.2,0.0,3.2,0.0,
OI0042876,ORD009013,P0032,1,3.5,0.0,3.5,0.0,
OI0042877,ORD009013,P0028,4,2.3,0.0,9.2,0.0,
OI0042878,ORD009013,P0030,1,1.7,0.0,1.7,0.0,
OI0042879,ORD009013,P0061,2,2.6,0.0,5.2,1.04,
OI0042880,ORD009014,P0063,1,1.8,0.0,1.8,0.36,
OI0042881,ORD009014,P0032,4,3.5,0.0,14.0,0.0,
OI0042882,ORD009014,P0034,1,1.8,0.0,1.8,0.0,
OI0042883,ORD009014,P0020,4,2.6,0.0,10.4,0.0,
OI0042884,ORD009014,P0025,1,4.8,0.0,4.8,0.0,
OI0042885,ORD009014,P0060,1,2.2,0.0,2.2,0.44,
OI0042886,ORD009014,P0011,2,1.85,0.0,3.7,0.0,
OI0042887,ORD009015,P0065,1,2.0,0.0,2.0,0.4,
OI0042888,ORD009015,P0042,3,2.0,0.0,6.0,0.0,
OI0042889,ORD009015,P0044,1,1.1,0.0,1.1,0.0,
OI0042890,ORD009015,P0025,4,4.8,0.0,19.2,0.0,
OI0042891,ORD009015,P0024,2,6.2,0.0,12.4,0.0,
OI0042892,ORD009015,P0058,1,5.2,0.0,5.2,1.04,
OI0042893,ORD009016,P0008,1,2.1,0.0,2.1,0.0,
OI0042894,ORD009016,P0044,1,1.1,0.0,1.1,0.0,
OI0042895,ORD009016,P0056,3,1.8,0.0,5.4,1.08,
OI0042896,ORD009017,P0053,5,1.2,0.0,6.0,1.2,
OI0042897,ORD009017,P0006,1,1.5,0.0,1.5,0.0,
OI0042898,ORD009017,P0057,1,6.5,0.0,6.5,1.3,
OI0042899,ORD009017,P0048,1,4.8,0.0,4.8,0.96,
OI0042900,ORD009018,P0043,1,1.2,0.0,1.2,0.0,
OI0042901,ORD009018,P0017,1,1.3,0.0,1.3,0.0,
OI0042902,ORD009018,P0024,1,6.2,0.0,6.2,0.0,
OI0042903,ORD009018,P0061,1,2.6,0.0,2.6,0.52,
OI0042904,ORD009018,P0009,1,3.0,0.0,3.0,0.0,
OI0042905,ORD009018,P0036,6,2.2,0.0,13.2,0.0,
OI0042906,ORD009019,P0037,1,0.75,0.0,0.75,0.0,
OI0042907,ORD009019,P0063,1,1.8,0.0,1.8,0.36,
OI0042908,ORD009019,P0038,2,0.85,0.0,1.7,0.0,
OI0042909,ORD009019,P0013,1,3.8,0.0,3.8,0.0,
OI0042910,ORD009020,P0046,1,1.9,0.0,1.9,0.38,
OI0042911,ORD009020,P0007,1,0.95,0.0,0.95,0.0,
OI0042912,ORD009020,P0063,1,1.8,0.0,1.8,0.36,
OI0042913,ORD009020,P0035,2,0.95,0.0,1.9,0.0,
OI0042914,ORD009020,P0040,1,3.0,0.0,3.0,0.0,
OI0042915,ORD009020,P0030,1,1.7,0.0,1.7,0.0,
OI0042916,ORD009020,P0017,1,1.3,0.0,1.3,0.0,
OI0042917,ORD009021,P0011,1,1.85,0.0,1.85,0.0,
OI0042918,ORD009021,P0006,1,1.5,0.0,1.5,0.0,
OI0042919,ORD009021,P0039,3,5.5,0.0,16.5,0.0,
OI0042920,ORD009021,P0061,2,2.6,0.0,5.2,1.04,
OI0042921,ORD009021,P0047,1,1.85,0.0,1.85,0.37,
OI0042922,ORD009021,P0041,2,2.4,0.0,4.8,0.0,
OI0042923,ORD009022,P0014,1,2.2,0.0,2.2,0.0,
OI0042924,ORD009022,P0030,1,1.7,0.0,1.7,0.0,
OI0042925,ORD009022,P0036,2,2.2,0.0,4.4,0.0,
OI0042926,ORD009022,P0053,2,1.2,0.6,1.8,0.36,PROMO005
OI0042927,ORD009023,P0019,2,3.2,0.0,6.4,0.0,
OI0042928,ORD009023,P0064,1,1.5,0.0,1.5,0.3,
OI0042929,ORD009023,P0035,1,0.95,0.0,0.95,0.0,
OI0042930,ORD009023,P0008,1,2.1,0.0,2.1,0.0,
OI0042931,ORD009023,P0010,2,1.1,0.0,2.2,0.0,
OI0042932,ORD009023,P0040,1,3.0,0.0,3.0,0.0,
OI0042933,ORD009024,P0017,1,1.3,0.0,1.3,0.0,
OI0042934,ORD009024,P0037,4,0.75,0.0,3.0,0.0,
OI0042935,ORD009024,P0036,2,2.2,0.0,4.4,0.0,
OI0042936,ORD009024,P0010,1,1.1,0.0,1.1,0.0,
OI0042937,ORD009024,P0004,1,1.1,0.0,1.1,0.0,
OI0042938,ORD009024,P0066,1,2.6,0.0,2.6,0.52,
OI0042939,ORD009024,P0028,3,2.3,0.0,6.9,0.0,
OI0042940,ORD009025,P0013,3,3.8,0.0,11.4,0.0,
OI0042941,ORD009025,P0009,1,3.0,0.0,3.0,0.0,
OI0042942,ORD009025,P0038,1,0.85,0.0,0.85,0.0,
OI0042943,ORD009025,P0019,4,3.2,0.0,12.8,0.0,
OI0042944,ORD009026,P0031,3,2.6,0.0,7.8,0.0,
OI0042945,ORD009026,P0062,5,3.2,0.0,16.0,3.2,
OI0042946,ORD009026,P0013,2,3.8,0.0,7.6,0.0,
OI0042947,ORD009026,P0019,1,3.2,0.0,3.2,0.0,
OI0042948,ORD009027,P0015,2,2.4,0.0,4.8,0.0,
OI0042949,ORD009027,P0042,1,2.0,0.0,2.0,0.0,
OI0042950,ORD009027,P0058,5,5.2,0.0,26.0,5.2,
OI0042951,ORD009028,P0022,1,2.75,0.0,2.75,0.0,
OI0042952,ORD009028,P0061,4,2.6,0.0,10.4,2.08,
OI0042953,ORD009028,P0041,1,2.4,0.0,2.4,0.0,
OI0042954,ORD009028,P0055,3,3.2,0.0,9.6,1.92,
OI0042955,ORD009028,P0051,1,2.1,0.0,2.1,0.42,
OI0042956,ORD009028,P0023,6,1.6,0.0,9.6,0.0,
OI0042957,ORD009029,P0053,2,1.2,0.0,2.4,0.48,
OI0042958,ORD009029,P0024,1,6.2,0.0,6.2,0.0,
OI0042959,ORD009029,P0045,1,3.0,0.0,3.0,0.6,
OI0042960,ORD009029,P0048,2,4.8,0.0,9.6,1.92,
OI0042961,ORD009029,P0041,1,2.4,0.0,2.4,0.0,
OI0042962,ORD009029,P0030,3,1.7,0.0,5.1,0.0,
OI0042963,ORD009030,P0053,2,1.2,0.0,2.4,0.48,
OI0042964,ORD009030,P0057,1,6.5,0.0,6.5,1.3,
OI0042965,ORD009030,P0044,2,1.1,0.22,1.98,0.0,PROMO001
OI0042966,ORD009030,P0014,5,2.2,0.0,11.0,0.0,
OI0042967,ORD009031,P0013,3,3.8,0.0,11.4,0.0,
OI0042968,ORD009031,P0062,1,3.2,0.0,3.2,0.64,
OI0042969,ORD009031,P0018,1,1.2,0.0,1.2,0.0,
OI0042970,ORD009031,P0009,2,3.0,0.0,6.0,0.0,
OI0042971,ORD009031,P0019,4,3.2,0.0,12.8,0.0,
OI0042972,ORD009031,P0004,1,1.1,0.0,1.1,0.0,
OI0042973,ORD009032,P0028,6,2.3,1.38,12.42,0.0,PROMO004
OI0042974,ORD009033,P0047,1,1.85,0.0,1.85,0.37,
OI0042975,ORD009033,P0012,1,3.2,0.0,3.2,0.0,
OI0042976,ORD009033,P0053,1,1.2,0.0,1.2,0.24,
OI0042977,ORD009033,P0062,1,3.2,0.0,3.2,0.64,
OI0042978,ORD009033,P0006,2,1.5,0.0,3.0,0.0,
OI0042979,ORD009033,P0037,1,0.75,0.0,0.75,0.0,
OI0042980,ORD009034,P0046,2,1.9,0.0,3.8,0.76,
OI0042981,ORD009034,P0043,2,1.2,0.0,2.4,0.0,
OI0042982,ORD009034,P0057,1,6.5,0.0,6.5,1.3,
OI0042983,ORD009034,P0034,4,1.8,0.0,7.2,0.0,
OI0042984,ORD009034,P0063,1,1.8,0.0,1.8,0.36,
OI0042985,ORD009034,P0015,2,2.4,0.0,4.8,0.0,
OI0042986,ORD009035,P0006,1,1.5,0.0,1.5,0.0,
OI0042987,ORD009035,P0031,5,2.6,0.0,13.0,0.0,
OI0042988,ORD009035,P0058,6,5.2,0.0,31.2,6.24,
OI0042989,ORD009035,P0005,1,2.0,0.0,2.0,0.0,
OI0042990,ORD009035,P0025,1,4.8,0.0,4.8,0.0,
OI0042991,ORD009035,P0051,2,2.1,0.0,4.2,0.84,
OI0042992,ORD009035,P0012,1,3.2,0.0,3.2,0.0,
OI0042993,ORD009035,P0029,2,6.0,0.0,12.0,0.0,
OI0042994,ORD009035,P0041,4,2.4,0.0,9.6,0.0,
OI0042995,ORD009036,P0010,6,1.1,0.0,6.6,0.0,
OI0042996,ORD009036,P0050,1,1.5,0.0,1.5,0.3,
OI0042997,ORD009036,P0013,3,3.8,0.0,11.4,0.0,
OI0042998,ORD009036,P0022,1,2.75,0.0,2.75,0.0,
OI0042999,ORD009036,P0031,2,2.6,0.0,5.2,0.0,
OI0043000,ORD009037,P0019,4,3.2,1.54,11.26,0.0,PROMO003
OI0043001,ORD009037,P0047,1,1.85,0.0,1.85,0.37,
OI0043002,ORD009037,P0030,1,1.7,0.0,1.7,0.0,
OI0043003,ORD009037,P0012,1,3.2,0.0,3.2,0.0,
OI0043004,ORD009038,P0032,1,3.5,0.0,3.5,0.0,
